year,month,day,hour,branch,quantity
2011,3,12,15,east cambridgeshire outlet,40155.0
2011,3,13,8,east cambridgeshire outlet,7905.0
2011,3,15,22,east cambridgeshire outlet,80731.0
2011,3,17,21,east cambridgeshire outlet,38565.0
2011,3,18,13,east cambridgeshire outlet,83.0
2011,3,18,18,east cambridgeshire outlet,35364.0
2011,3,21,16,east cambridgeshire outlet,2092.0
2011,3,23,2,east cambridgeshire outlet,79057.0
2011,3,26,20,east cambridgeshire outlet,52469.0
2011,3,27,4,east cambridgeshire outlet,15024.0
2011,3,27,5,east cambridgeshire outlet,64965.0
2011,3,28,11,east cambridgeshire outlet,20734.0
2011,3,28,19,east cambridgeshire outlet,49666.0
2011,4,1,7,east cambridgeshire outlet,27264.0
2011,4,3,23,east cambridgeshire outlet,60568.0
2011,4,6,10,east cambridgeshire outlet,61711.0
2011,4,7,12,east cambridgeshire outlet,10161.0
2011,4,8,3,east cambridgeshire outlet,48191.0
2011,4,8,8,east cambridgeshire outlet,73840.0
2011,4,8,9,east cambridgeshire outlet,21909.0
2011,4,8,22,east cambridgeshire outlet,68924.0
2011,4,9,16,east cambridgeshire outlet,6945.0
2011,4,10,14,east cambridgeshire outlet,76309.0
2011,4,10,15,east cambridgeshire outlet,64641.0
2011,4,11,18,east cambridgeshire outlet,9460.0
2011,4,12,19,east cambridgeshire outlet,18063.0
2011,4,14,2,east cambridgeshire outlet,11629.0
2011,4,20,13,east cambridgeshire outlet,72730.0
2011,4,20,21,east cambridgeshire outlet,45935.0
2011,4,21,11,east cambridgeshire outlet,7158.0
2011,4,23,4,east cambridgeshire outlet,42132.0
2011,4,23,20,east cambridgeshire outlet,36413.0
2011,4,24,1,east cambridgeshire outlet,50548.0
2011,4,25,0,east cambridgeshire outlet,54919.0
2011,4,27,5,east cambridgeshire outlet,7220.0
2011,4,28,6,east cambridgeshire outlet,15630.0
2011,4,28,17,east cambridgeshire outlet,613.0
2011,5,2,10,east cambridgeshire outlet,55888.0
2011,5,3,16,east cambridgeshire outlet,67737.0
2011,5,3,22,east cambridgeshire outlet,70605.0
2011,5,6,13,east cambridgeshire outlet,65410.0
2011,5,7,3,east cambridgeshire outlet,29401.0
2011,5,7,14,east cambridgeshire outlet,37397.0
2011,5,7,21,east cambridgeshire outlet,78506.0
2011,5,8,6,east cambridgeshire outlet,80901.0
2011,5,8,17,east cambridgeshire outlet,41550.0
2011,5,10,9,east cambridgeshire outlet,3057.0
2011,5,11,19,east cambridgeshire outlet,34455.0
2011,5,13,18,east cambridgeshire outlet,10404.0
2011,5,14,2,east cambridgeshire outlet,65816.0
2011,5,16,7,east cambridgeshire outlet,30574.0
2011,5,17,0,east cambridgeshire outlet,42919.0
2011,5,17,8,east cambridgeshire outlet,28582.0
2011,5,17,12,east cambridgeshire outlet,53440.0
2011,5,18,20,east cambridgeshire outlet,48500.0
2011,5,19,15,east cambridgeshire outlet,12526.0
2011,5,21,1,east cambridgeshire outlet,49362.0
2011,5,24,11,east cambridgeshire outlet,44418.0
2011,5,25,23,east cambridgeshire outlet,50569.0
2011,5,26,5,east cambridgeshire outlet,67582.0
2011,5,27,4,east cambridgeshire outlet,11177.0
2011,6,2,23,east cambridgeshire outlet,19848.0
2011,6,3,16,east cambridgeshire outlet,66931.0
2011,6,3,19,east cambridgeshire outlet,25138.0
2011,6,3,22,east cambridgeshire outlet,68675.0
2011,6,4,4,east cambridgeshire outlet,35803.0
2011,6,4,7,east cambridgeshire outlet,48637.0
2011,6,5,13,east cambridgeshire outlet,53678.0
2011,6,6,18,east cambridgeshire outlet,63766.0
2011,6,7,0,east cambridgeshire outlet,24306.0
2011,6,7,20,east cambridgeshire outlet,2566.0
2011,6,8,8,east cambridgeshire outlet,18327.0
2011,6,13,3,east cambridgeshire outlet,35258.0
2011,6,14,9,east cambridgeshire outlet,8097.0
2011,6,15,2,east cambridgeshire outlet,21611.0
2011,6,17,12,east cambridgeshire outlet,53268.0
2011,6,17,15,east cambridgeshire outlet,79411.0
2011,6,19,17,east cambridgeshire outlet,47413.0
2011,6,20,14,east cambridgeshire outlet,25036.0
2011,6,22,21,east cambridgeshire outlet,36237.0
2011,6,23,5,east cambridgeshire outlet,37960.0
2011,6,24,1,east cambridgeshire outlet,4773.0
2011,6,24,11,east cambridgeshire outlet,59521.0
2011,6,25,10,east cambridgeshire outlet,56726.0
2011,6,26,6,east cambridgeshire outlet,27966.0
2011,7,1,10,east cambridgeshire outlet,16133.0
2011,7,3,16,east cambridgeshire outlet,7226.0
2011,7,5,13,east cambridgeshire outlet,63030.0
2011,7,6,5,east cambridgeshire outlet,77440.0
2011,7,6,9,east cambridgeshire outlet,65308.0
2011,7,7,3,east cambridgeshire outlet,45538.0
2011,7,7,15,east cambridgeshire outlet,32957.0
2011,7,8,4,east cambridgeshire outlet,57102.0
2011,7,8,23,east cambridgeshire outlet,24093.0
2011,7,10,11,east cambridgeshire outlet,35405.0
2011,7,11,14,east cambridgeshire outlet,39638.0
2011,7,13,1,east cambridgeshire outlet,50794.0
2011,7,15,6,east cambridgeshire outlet,42872.0
2011,7,15,18,east cambridgeshire outlet,44113.0
2011,7,20,17,east cambridgeshire outlet,29801.0
2011,7,21,7,east cambridgeshire outlet,43548.0
2011,7,25,0,east cambridgeshire outlet,38411.0
2011,7,25,12,east cambridgeshire outlet,38368.0
2011,7,25,19,east cambridgeshire outlet,991.0
2011,7,26,2,east cambridgeshire outlet,81268.0
2011,7,26,8,east cambridgeshire outlet,37836.0
2011,7,26,21,east cambridgeshire outlet,7049.0
2011,7,26,22,east cambridgeshire outlet,34348.0
2011,7,27,20,east cambridgeshire outlet,37632.0
2011,8,2,6,east cambridgeshire outlet,39384.0
2011,8,2,19,east cambridgeshire outlet,72653.0
2011,8,4,5,east cambridgeshire outlet,53121.0
2011,8,6,4,east cambridgeshire outlet,5723.0
2011,8,6,7,east cambridgeshire outlet,55054.0
2011,8,6,8,east cambridgeshire outlet,35710.0
2011,8,8,1,east cambridgeshire outlet,7322.0
2011,8,10,2,east cambridgeshire outlet,55352.0
2011,8,10,16,east cambridgeshire outlet,69062.0
2011,8,11,3,east cambridgeshire outlet,29560.0
2011,8,11,14,east cambridgeshire outlet,65024.0
2011,8,12,23,east cambridgeshire outlet,53764.0
2011,8,13,21,east cambridgeshire outlet,19495.0
2011,8,14,9,east cambridgeshire outlet,68884.0
2011,8,15,15,east cambridgeshire outlet,46843.0
2011,8,17,12,east cambridgeshire outlet,12601.0
2011,8,19,17,east cambridgeshire outlet,11451.0
2011,8,21,10,east cambridgeshire outlet,79913.0
2011,8,22,18,east cambridgeshire outlet,42258.0
2011,8,23,11,east cambridgeshire outlet,48416.0
2011,8,24,20,east cambridgeshire outlet,27864.0
2011,8,25,0,east cambridgeshire outlet,502.0
2011,8,27,22,east cambridgeshire outlet,22298.0
2011,8,28,13,east cambridgeshire outlet,31211.0
2011,9,1,9,east cambridgeshire outlet,53948.0
2011,9,1,16,east cambridgeshire outlet,36091.0
2011,9,1,20,east cambridgeshire outlet,3695.0
2011,9,3,2,east cambridgeshire outlet,58617.0
2011,9,4,6,east cambridgeshire outlet,68001.0
2011,9,4,12,east cambridgeshire outlet,7855.0
2011,9,5,8,east cambridgeshire outlet,60086.0
2011,9,7,4,east cambridgeshire outlet,6837.0
2011,9,7,11,east cambridgeshire outlet,57045.0
2011,9,10,10,east cambridgeshire outlet,19239.0
2011,9,13,1,east cambridgeshire outlet,10405.0
2011,9,15,14,east cambridgeshire outlet,50501.0
2011,9,17,3,east cambridgeshire outlet,10554.0
2011,9,18,22,east cambridgeshire outlet,8816.0
2011,9,20,5,east cambridgeshire outlet,38473.0
2011,9,21,13,east cambridgeshire outlet,43911.0
2011,9,22,17,east cambridgeshire outlet,72595.0
2011,9,23,7,east cambridgeshire outlet,43446.0
2011,9,23,15,east cambridgeshire outlet,46890.0
2011,9,23,18,east cambridgeshire outlet,7102.0
2011,9,24,19,east cambridgeshire outlet,44354.0
2011,9,25,21,east cambridgeshire outlet,8511.0
2011,9,27,23,east cambridgeshire outlet,83138.0
2011,9,28,0,east cambridgeshire outlet,66276.0
2011,10,1,9,east cambridgeshire outlet,78672.0
2011,10,1,14,east cambridgeshire outlet,9097.0
2011,10,1,15,east cambridgeshire outlet,72034.0
2011,10,1,21,east cambridgeshire outlet,57731.0
2011,10,2,3,east cambridgeshire outlet,24591.0
2011,10,2,7,east cambridgeshire outlet,81033.0
2011,10,3,16,east cambridgeshire outlet,17661.0
2011,10,4,1,east cambridgeshire outlet,8571.0
2011,10,4,23,east cambridgeshire outlet,61525.0
2011,10,6,5,east cambridgeshire outlet,40501.0
2011,10,8,18,east cambridgeshire outlet,62401.0
2011,10,8,22,east cambridgeshire outlet,70123.0
2011,10,11,13,east cambridgeshire outlet,7618.0
2011,10,12,17,east cambridgeshire outlet,79993.0
2011,10,13,11,east cambridgeshire outlet,38621.0
2011,10,14,2,east cambridgeshire outlet,63714.0
2011,10,14,8,east cambridgeshire outlet,56923.0
2011,10,16,20,east cambridgeshire outlet,44473.0
2011,10,19,6,east cambridgeshire outlet,74691.0
2011,10,19,19,east cambridgeshire outlet,75223.0
2011,10,24,4,east cambridgeshire outlet,32504.0
2011,10,26,0,east cambridgeshire outlet,71000.0
2011,10,26,10,east cambridgeshire outlet,43384.0
2011,10,28,12,east cambridgeshire outlet,17267.0
2011,11,2,2,east cambridgeshire outlet,52071.0
2011,11,2,14,east cambridgeshire outlet,81319.0
2011,11,4,4,east cambridgeshire outlet,28738.0
2011,11,4,21,east cambridgeshire outlet,36506.0
2011,11,5,1,east cambridgeshire outlet,8663.0
2011,11,5,8,east cambridgeshire outlet,81322.0
2011,11,5,10,east cambridgeshire outlet,1679.0
2011,11,7,19,east cambridgeshire outlet,8803.0
2011,11,10,6,east cambridgeshire outlet,29858.0
2011,11,11,0,east cambridgeshire outlet,64080.0
2011,11,11,3,east cambridgeshire outlet,60411.0
2011,11,12,13,east cambridgeshire outlet,17709.0
2011,11,12,22,east cambridgeshire outlet,23577.0
2011,11,13,16,east cambridgeshire outlet,38475.0
2011,11,13,17,east cambridgeshire outlet,6499.0
2011,11,16,5,east cambridgeshire outlet,76429.0
2011,11,16,11,east cambridgeshire outlet,68635.0
2011,11,17,7,east cambridgeshire outlet,19556.0
2011,11,22,12,east cambridgeshire outlet,74376.0
2011,11,25,9,east cambridgeshire outlet,77996.0
2011,11,26,18,east cambridgeshire outlet,48677.0
2011,11,26,20,east cambridgeshire outlet,8377.0
2011,11,27,15,east cambridgeshire outlet,3868.0
2011,11,28,23,east cambridgeshire outlet,24286.0
2011,12,3,18,east cambridgeshire outlet,56365.0
2011,12,3,22,east cambridgeshire outlet,16536.0
2011,12,4,3,east cambridgeshire outlet,21890.0
2011,12,4,7,east cambridgeshire outlet,22704.0
2011,12,6,2,east cambridgeshire outlet,22459.0
2011,12,6,9,east cambridgeshire outlet,79829.0
2011,12,7,15,east cambridgeshire outlet,63000.0
2011,12,7,17,east cambridgeshire outlet,33097.0
2011,12,8,11,east cambridgeshire outlet,15526.0
2011,12,10,21,east cambridgeshire outlet,21173.0
2011,12,11,20,east cambridgeshire outlet,6037.0
2011,12,11,23,east cambridgeshire outlet,10640.0
2011,12,14,0,east cambridgeshire outlet,69957.0
2011,12,14,6,east cambridgeshire outlet,33961.0
2011,12,15,5,east cambridgeshire outlet,51680.0
2011,12,16,10,east cambridgeshire outlet,16399.0
2011,12,18,12,east cambridgeshire outlet,22739.0
2011,12,18,14,east cambridgeshire outlet,72836.0
2011,12,21,1,east cambridgeshire outlet,67925.0
2011,12,23,4,east cambridgeshire outlet,16298.0
2011,12,24,13,east cambridgeshire outlet,41169.0
2011,12,25,16,east cambridgeshire outlet,67933.0
2011,12,26,8,east cambridgeshire outlet,21262.0
2011,12,26,19,east cambridgeshire outlet,66027.0
2012,1,2,6,east cambridgeshire outlet,69636.0
2012,1,2,12,east cambridgeshire outlet,46953.0
2012,1,3,4,east cambridgeshire outlet,27456.0
2012,1,5,17,east cambridgeshire outlet,73493.0
2012,1,5,18,east cambridgeshire outlet,43847.0
2012,1,6,5,east cambridgeshire outlet,19819.0
2012,1,6,19,east cambridgeshire outlet,62595.0
2012,1,7,3,east cambridgeshire outlet,47459.0
2012,1,11,1,east cambridgeshire outlet,13761.0
2012,1,11,11,east cambridgeshire outlet,17334.0
2012,1,12,14,east cambridgeshire outlet,11062.0
2012,1,14,22,east cambridgeshire outlet,30046.0
2012,1,17,10,east cambridgeshire outlet,36514.0
2012,1,19,21,east cambridgeshire outlet,69897.0
2012,1,20,8,east cambridgeshire outlet,59921.0
2012,1,21,0,east cambridgeshire outlet,35938.0
2012,1,21,2,east cambridgeshire outlet,51772.0
2012,1,23,13,east cambridgeshire outlet,42670.0
2012,1,25,7,east cambridgeshire outlet,15228.0
2012,1,26,15,east cambridgeshire outlet,59900.0
2012,1,27,16,east cambridgeshire outlet,57367.0
2012,1,27,20,east cambridgeshire outlet,59162.0
2012,1,28,9,east cambridgeshire outlet,34132.0
2012,1,28,23,east cambridgeshire outlet,19783.0
2012,2,1,2,east cambridgeshire outlet,31031.0
2012,2,1,18,east cambridgeshire outlet,10878.0
2012,2,3,6,east cambridgeshire outlet,75517.0
2012,2,3,12,east cambridgeshire outlet,25923.0
2012,2,5,8,east cambridgeshire outlet,811.0
2012,2,5,11,east cambridgeshire outlet,36676.0
2012,2,5,22,east cambridgeshire outlet,36655.0
2012,2,6,9,east cambridgeshire outlet,67422.0
2012,2,7,16,east cambridgeshire outlet,77481.0
2012,2,8,1,east cambridgeshire outlet,35689.0
2012,2,8,5,east cambridgeshire outlet,23625.0
2012,2,10,3,east cambridgeshire outlet,61021.0
2012,2,10,13,east cambridgeshire outlet,4583.0
2012,2,11,21,east cambridgeshire outlet,42250.0
2012,2,14,4,east cambridgeshire outlet,66185.0
2012,2,16,7,east cambridgeshire outlet,60359.0
2012,2,16,23,east cambridgeshire outlet,24689.0
2012,2,19,15,east cambridgeshire outlet,60846.0
2012,2,22,14,east cambridgeshire outlet,65134.0
2012,2,22,17,east cambridgeshire outlet,12205.0
2012,2,24,10,east cambridgeshire outlet,72094.0
2012,2,24,19,east cambridgeshire outlet,16544.0
2012,2,26,20,east cambridgeshire outlet,38690.0
2012,2,28,0,east cambridgeshire outlet,40057.0
2012,3,2,21,east cambridgeshire outlet,26843.0
2012,3,5,2,east cambridgeshire outlet,33012.0
2012,3,6,6,east cambridgeshire outlet,77791.0
2012,3,8,13,east cambridgeshire outlet,33820.0
2012,3,9,3,east cambridgeshire outlet,29583.0
2012,3,9,8,east cambridgeshire outlet,27534.0
2012,3,9,15,east cambridgeshire outlet,48821.0
2012,3,11,11,east cambridgeshire outlet,49756.0
2012,3,12,12,east cambridgeshire outlet,48407.0
2012,3,12,14,east cambridgeshire outlet,33442.0
2012,3,13,1,east cambridgeshire outlet,46566.0
2012,3,13,7,east cambridgeshire outlet,36470.0
2012,3,13,9,east cambridgeshire outlet,58792.0
2012,3,13,18,east cambridgeshire outlet,32669.0
2012,3,14,5,east cambridgeshire outlet,22720.0
2012,3,18,16,east cambridgeshire outlet,43921.0
2012,3,21,10,east cambridgeshire outlet,51822.0
2012,3,21,19,east cambridgeshire outlet,70863.0
2012,3,23,0,east cambridgeshire outlet,23136.0
2012,3,23,17,east cambridgeshire outlet,66428.0
2012,3,23,22,east cambridgeshire outlet,58915.0
2012,3,26,4,east cambridgeshire outlet,38159.0
2012,3,27,23,east cambridgeshire outlet,20646.0
2012,3,28,20,east cambridgeshire outlet,45669.0
2012,4,1,3,east cambridgeshire outlet,42109.0
2012,4,3,14,east cambridgeshire outlet,25044.0
2012,4,3,21,east cambridgeshire outlet,64953.0
2012,4,5,23,east cambridgeshire outlet,17231.0
2012,4,7,17,east cambridgeshire outlet,22048.0
2012,4,9,2,east cambridgeshire outlet,25202.0
2012,4,9,19,east cambridgeshire outlet,62720.0
2012,4,10,10,east cambridgeshire outlet,69225.0
2012,4,10,22,east cambridgeshire outlet,65243.0
2012,4,12,0,east cambridgeshire outlet,18188.0
2012,4,12,5,east cambridgeshire outlet,20744.0
2012,4,14,1,east cambridgeshire outlet,60278.0
2012,4,14,12,east cambridgeshire outlet,65014.0
2012,4,15,8,east cambridgeshire outlet,75452.0
2012,4,17,16,east cambridgeshire outlet,25622.0
2012,4,18,9,east cambridgeshire outlet,75681.0
2012,4,20,15,east cambridgeshire outlet,51373.0
2012,4,21,13,east cambridgeshire outlet,21302.0
2012,4,22,11,east cambridgeshire outlet,31145.0
2012,4,22,20,east cambridgeshire outlet,61741.0
2012,4,24,7,east cambridgeshire outlet,13144.0
2012,4,27,6,east cambridgeshire outlet,35977.0
2012,4,28,4,east cambridgeshire outlet,23928.0
2012,4,28,18,east cambridgeshire outlet,69163.0
2012,5,2,10,east cambridgeshire outlet,24797.0
2012,5,2,11,east cambridgeshire outlet,63966.0
2012,5,3,16,east cambridgeshire outlet,28501.0
2012,5,4,17,east cambridgeshire outlet,64888.0
2012,5,5,21,east cambridgeshire outlet,41881.0
2012,5,6,9,east cambridgeshire outlet,22997.0
2012,5,12,6,east cambridgeshire outlet,72379.0
2012,5,12,13,east cambridgeshire outlet,59232.0
2012,5,12,23,east cambridgeshire outlet,16915.0
2012,5,13,5,east cambridgeshire outlet,36583.0
2012,5,13,12,east cambridgeshire outlet,77204.0
2012,5,14,0,east cambridgeshire outlet,53660.0
2012,5,15,2,east cambridgeshire outlet,47127.0
2012,5,15,7,east cambridgeshire outlet,70908.0
2012,5,15,20,east cambridgeshire outlet,23457.0
2012,5,16,4,east cambridgeshire outlet,55617.0
2012,5,18,1,east cambridgeshire outlet,66516.0
2012,5,18,19,east cambridgeshire outlet,39747.0
2012,5,20,18,east cambridgeshire outlet,30184.0
2012,5,21,8,east cambridgeshire outlet,73358.0
2012,5,21,22,east cambridgeshire outlet,59758.0
2012,5,26,3,east cambridgeshire outlet,77873.0
2012,5,27,15,east cambridgeshire outlet,65659.0
2012,5,28,14,east cambridgeshire outlet,33021.0
2012,6,1,18,east cambridgeshire outlet,5220.0
2012,6,4,10,east cambridgeshire outlet,45799.0
2012,6,4,23,east cambridgeshire outlet,74818.0
2012,6,5,12,east cambridgeshire outlet,19406.0
2012,6,6,13,east cambridgeshire outlet,61768.0
2012,6,8,4,east cambridgeshire outlet,62773.0
2012,6,10,20,east cambridgeshire outlet,78150.0
2012,6,13,9,east cambridgeshire outlet,41871.0
2012,6,13,21,east cambridgeshire outlet,77501.0
2012,6,13,22,east cambridgeshire outlet,17103.0
2012,6,14,8,east cambridgeshire outlet,20669.0
2012,6,14,11,east cambridgeshire outlet,56772.0
2012,6,15,0,east cambridgeshire outlet,80461.0
2012,6,15,6,east cambridgeshire outlet,80402.0
2012,6,15,7,east cambridgeshire outlet,36164.0
2012,6,16,16,east cambridgeshire outlet,8164.0
2012,6,17,2,east cambridgeshire outlet,3159.0
2012,6,17,3,east cambridgeshire outlet,34516.0
2012,6,18,15,east cambridgeshire outlet,60513.0
2012,6,19,5,east cambridgeshire outlet,44653.0
2012,6,20,1,east cambridgeshire outlet,74501.0
2012,6,23,17,east cambridgeshire outlet,69046.0
2012,6,27,19,east cambridgeshire outlet,42512.0
2012,6,28,14,east cambridgeshire outlet,52763.0
2012,7,2,21,east cambridgeshire outlet,65867.0
2012,7,3,17,east cambridgeshire outlet,59467.0
2012,7,5,6,east cambridgeshire outlet,76724.0
2012,7,6,13,east cambridgeshire outlet,76147.0
2012,7,6,20,east cambridgeshire outlet,28538.0
2012,7,7,10,east cambridgeshire outlet,25793.0
2012,7,7,23,east cambridgeshire outlet,6999.0
2012,7,8,0,east cambridgeshire outlet,14870.0
2012,7,8,11,east cambridgeshire outlet,50886.0
2012,7,10,16,east cambridgeshire outlet,4775.0
2012,7,10,22,east cambridgeshire outlet,29380.0
2012,7,12,15,east cambridgeshire outlet,31760.0
2012,7,14,18,east cambridgeshire outlet,77762.0
2012,7,16,7,east cambridgeshire outlet,12339.0
2012,7,18,1,east cambridgeshire outlet,83594.0
2012,7,18,2,east cambridgeshire outlet,33153.0
2012,7,22,14,east cambridgeshire outlet,44528.0
2012,7,23,3,east cambridgeshire outlet,48363.0
2012,7,23,19,east cambridgeshire outlet,57419.0
2012,7,25,4,east cambridgeshire outlet,81466.0
2012,7,25,5,east cambridgeshire outlet,46942.0
2012,7,26,8,east cambridgeshire outlet,9232.0
2012,7,28,9,east cambridgeshire outlet,41781.0
2012,7,28,12,east cambridgeshire outlet,11737.0
2012,8,1,13,east cambridgeshire outlet,22340.0
2012,8,2,15,east cambridgeshire outlet,25161.0
2012,8,4,17,east cambridgeshire outlet,69797.0
2012,8,4,23,east cambridgeshire outlet,15489.0
2012,8,8,1,east cambridgeshire outlet,52889.0
2012,8,9,21,east cambridgeshire outlet,74244.0
2012,8,10,12,east cambridgeshire outlet,40260.0
2012,8,12,8,east cambridgeshire outlet,50663.0
2012,8,13,14,east cambridgeshire outlet,4284.0
2012,8,13,22,east cambridgeshire outlet,12074.0
2012,8,14,0,east cambridgeshire outlet,38481.0
2012,8,14,11,east cambridgeshire outlet,42611.0
2012,8,16,6,east cambridgeshire outlet,55786.0
2012,8,17,5,east cambridgeshire outlet,37454.0
2012,8,18,19,east cambridgeshire outlet,46372.0
2012,8,19,20,east cambridgeshire outlet,10014.0
2012,8,21,4,east cambridgeshire outlet,1420.0
2012,8,21,18,east cambridgeshire outlet,22215.0
2012,8,22,7,east cambridgeshire outlet,40633.0
2012,8,22,16,east cambridgeshire outlet,1429.0
2012,8,24,10,east cambridgeshire outlet,70636.0
2012,8,25,9,east cambridgeshire outlet,10981.0
2012,8,27,2,east cambridgeshire outlet,47919.0
2012,8,28,3,east cambridgeshire outlet,51160.0
2012,9,1,16,east cambridgeshire outlet,22452.0
2012,9,1,21,east cambridgeshire outlet,901.0
2012,9,2,13,east cambridgeshire outlet,68662.0
2012,9,3,1,east cambridgeshire outlet,23815.0
2012,9,4,15,east cambridgeshire outlet,49077.0
2012,9,5,7,east cambridgeshire outlet,50083.0
2012,9,6,6,east cambridgeshire outlet,15242.0
